myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.67472
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02629
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05148
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12411
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.37808
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19331
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.35438
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19414
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,17.95149
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02617
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05404
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12608
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.42805
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19665
